order_id,order_date,product,category,region,city,customer_segment,unit_price,quantity,sales,profit
ORD109277,2023-12-16,AlphaPhone X,Phones,South,Chennai,Consumer,52741.98,1,52741.98,16216.07
ORD109278,2024-09-14,AlphaPhone 11,Phones,West,Pune,Small Business,21549.82,1,21549.82,3940.26
ORD109279,2024-10-18,HomeSpeaker,Audio,East,Kolkata,Small Business,18653.08,1,18653.08,7194.08
ORD109280,2024-09-07,HomeSpeaker,Audio,East,Patna,Home Office,847.19,1,847.19,248.44
ORD109281,2023-02-12,SmartWatch S,Wearables,North,Jaipur,Home Office,14053.24,1,14053.24,3000.08
ORD109282,2024-10-03,FitnessBand,Wearables,North,Chandigarh,Consumer,7425.52,1,7425.52,2875.56
ORD109283,2024-08-14,BetaPad Pro,Tablets,West,Goa,Corporate,24836.84,1,24836.84,9242.6
ORD109284,2023-10-05,AlphaPhone 11,Phones,South,Hyderabad,Small Business,33560.0,1,33560.0,10765.95
ORD109285,2024-04-18,DroneX,Drones,West,Goa,Small Business,37536.58,1,37536.58,9932.9
ORD109286,2023-10-27,AlphaPhone 11,Phones,North,Delhi,Corporate,26748.9,1,26748.9,9129.03
ORD109287,2024-01-28,AlphaPhone 11,Phones,Central,Indore,Consumer,32910.02,1,32910.02,6914.89
ORD109288,2024-08-20,BetaPad Pro,Tablets,South,Bengaluru,Consumer,33217.63,1,33217.63,7851.65
ORD109289,2023-06-13,GammaBook,Laptops,South,Chennai,Small Business,57851.14,2,115702.28,49137.89
ORD109290,2023-03-11,HomeSpeaker,Audio,West,Goa,Corporate,46684.37,1,46684.37,16910.93
ORD109291,2024-11-29,DroneX,Drones,South,Mysuru,Corporate,37816.82,1,37816.82,11542.07
ORD109292,2024-07-16,AlphaPhone X,Phones,South,Mysuru,Consumer,33814.47,1,33814.47,7946.21
ORD109293,2023-04-14,HomeSpeaker,Audio,South,Mysuru,Home Office,3982.89,2,7965.78,1508.5
ORD109294,2023-10-04,HomeSpeaker,Audio,Central,Nagpur,Corporate,31388.18,1,31388.18,7338.83
ORD109295,2023-10-25,FitnessBand,Wearables,South,Mysuru,Corporate,22561.51,1,22561.51,6611.94
ORD109296,2024-09-14,AlphaPhone 11,Phones,Central,Nagpur,Small Business,45575.56,1,45575.56,18363.36
ORD109297,2024-07-25,4KTV,TVs,North,Delhi,Consumer,48093.13,1,48093.13,14068.29
ORD109298,2023-10-12,CameraPro,Cameras,South,Hyderabad,Corporate,57210.78,1,57210.78,23907.86
ORD109299,2023-09-20,FitnessBand,Wearables,East,Kolkata,Consumer,48102.37,1,48102.37,7309.17
ORD109300,2023-02-06,AlphaPhone X,Phones,South,Chennai,Consumer,37177.59,1,37177.59,9032.57
ORD109301,2024-07-24,4KTV,TVs,South,Bengaluru,Home Office,35717.02,1,35717.02,12632.79
ORD109302,2024-08-24,DroneX,Drones,West,Goa,Consumer,73986.96,1,73986.96,31962.87
ORD109303,2024-06-04,AlphaPhone X,Phones,East,Bhubaneswar,Corporate,29243.61,1,29243.61,8612.76
ORD109304,2023-04-17,4KTV,TVs,East,Kolkata,Corporate,45218.59,1,45218.59,17555.99
ORD109305,2024-11-22,AlphaPhone 11,Phones,North,Jaipur,Corporate,31989.17,1,31989.17,5497.79
ORD109306,2024-08-02,4KTV,TVs,South,Chennai,Consumer,39116.75,1,39116.75,8411.62
ORD109307,2023-12-15,AlphaPhone X,Phones,Central,Nagpur,Corporate,23792.58,1,23792.58,9235.07
ORD109308,2023-04-02,CameraPro,Cameras,West,Goa,Consumer,37256.75,1,37256.75,7914.72
ORD109309,2024-11-23,GammaBook,Laptops,South,Hyderabad,Home Office,91329.7,1,91329.7,13699.77
ORD109310,2024-06-15,4KTV,TVs,North,Delhi,Home Office,24744.24,1,24744.24,6076.58
ORD109311,2024-05-18,AlphaPhone 11,Phones,Central,Indore,Consumer,53059.81,1,53059.81,13806.93
ORD109312,2024-05-19,GammaBook,Laptops,West,Mumbai,Home Office,48359.36,1,48359.36,15385.59
ORD109313,2024-09-26,DroneX,Drones,North,Chandigarh,Consumer,35342.16,2,70684.32,17678.89
ORD109314,2024-11-17,CameraPro,Cameras,South,Chennai,Corporate,30784.73,1,30784.73,7065.94
ORD109315,2023-04-15,DroneX,Drones,Central,Indore,Home Office,47811.83,1,47811.83,12718.25
ORD109316,2024-11-25,GammaBook,Laptops,North,Delhi,Consumer,80872.38,1,80872.38,21683.73
ORD109317,2023-10-14,AlphaPhone 11,Phones,West,Pune,Consumer,22303.43,1,22303.43,7432.63
ORD109318,2024-11-08,HomeSpeaker,Audio,East,Kolkata,Consumer,24051.12,1,24051.12,10776.54
ORD109319,2023-07-02,AlphaPhone 11,Phones,North,Jaipur,Corporate,51483.65,1,51483.65,15483.54
ORD109320,2023-11-22,DroneX,Drones,Central,Indore,Corporate,48816.75,1,48816.75,7839.4
ORD109321,2023-01-12,AlphaPhone 11,Phones,West,Goa,Home Office,40427.62,1,40427.62,17618.34
ORD109322,2023-10-14,SmartWatch S,Wearables,East,Kolkata,Corporate,7510.83,1,7510.83,2131.64
ORD109323,2024-06-28,AlphaPhone X,Phones,West,Pune,Small Business,48651.47,2,97302.94,29224.95
ORD109324,2023-11-28,GammaBook,Laptops,East,Kolkata,Corporate,81705.17,1,81705.17,34397.67
ORD109325,2024-05-05,DroneX,Drones,North,Chandigarh,Small Business,52420.09,1,52420.09,19030.49
ORD109326,2024-05-22,SmartWatch S,Wearables,North,Delhi,Consumer,11287.72,1,11287.72,4448.33
ORD109327,2023-11-13,CameraPro,Cameras,South,Mysuru,Home Office,32247.51,1,32247.51,14444.06
ORD109328,2023-03-15,CameraPro,Cameras,Central,Indore,Home Office,37205.18,1,37205.18,9751.81
ORD109329,2023-03-01,AlphaPhone 11,Phones,North,Jaipur,Corporate,51476.58,1,51476.58,16596.32
ORD109330,2023-03-12,AlphaPhone X,Phones,North,Jaipur,Home Office,17322.47,1,17322.47,6321.2
ORD109331,2023-05-27,FitnessBand,Wearables,Central,Nagpur,Home Office,21613.9,1,21613.9,9239.88
ORD109332,2024-12-28,SmartWatch S,Wearables,East,Patna,Corporate,10421.06,1,10421.06,1871.87
ORD109333,2024-12-08,DroneX,Drones,South,Bengaluru,Small Business,37922.43,1,37922.43,14278.85
ORD109334,2023-09-05,BetaPad Pro,Tablets,West,Mumbai,Corporate,31470.98,1,31470.98,7952.84
ORD109335,2024-07-14,AlphaPhone 11,Phones,West,Goa,Home Office,62903.48,1,62903.48,27472.73
ORD109336,2023-07-04,AlphaPhone 11,Phones,West,Mumbai,Corporate,37342.57,1,37342.57,8649.94
ORD109337,2024-05-13,DroneX,Drones,West,Goa,Small Business,40997.51,1,40997.51,7664.53
ORD109338,2024-04-17,GammaBook,Laptops,Central,Nagpur,Consumer,77600.98,1,77600.98,22166.3
ORD109339,2024-11-13,4KTV,TVs,East,Patna,Consumer,34356.13,1,34356.13,13003.29
ORD109340,2023-10-27,DroneX,Drones,North,Jaipur,Consumer,59936.73,1,59936.73,11339.56
ORD109341,2024-09-17,FitnessBand,Wearables,West,Mumbai,Small Business,33698.66,1,33698.66,13060.43
ORD109342,2024-08-17,DroneX,Drones,Central,Nagpur,Corporate,38219.19,1,38219.19,7029.28
ORD109343,2023-10-30,CameraPro,Cameras,South,Chennai,Consumer,69260.67,1,69260.67,12372.89
ORD109344,2024-06-26,AlphaPhone 11,Phones,West,Pune,Home Office,51587.34,1,51587.34,22113.04
ORD109345,2023-11-02,CameraPro,Cameras,North,Delhi,Consumer,13891.06,1,13891.06,5899.35
ORD109346,2024-11-03,BetaPad Pro,Tablets,Central,Bhopal,Consumer,43170.5,1,43170.5,7337.76
ORD109347,2024-04-21,AlphaPhone 11,Phones,East,Kolkata,Small Business,39760.16,1,39760.16,8416.86
ORD109348,2024-05-11,FitnessBand,Wearables,East,Patna,Corporate,23003.18,1,23003.18,5779.1
ORD109349,2024-04-19,BetaPad Pro,Tablets,South,Bengaluru,Consumer,54236.85,1,54236.85,10413.46
ORD109350,2024-09-23,BetaPad Pro,Tablets,West,Pune,Consumer,22346.04,1,22346.04,7730.43
ORD109351,2023-10-18,4KTV,TVs,East,Kolkata,Small Business,34466.8,2,68933.6,24714.89
ORD109352,2024-04-22,BetaPad Pro,Tablets,North,Jaipur,Small Business,18334.28,1,18334.28,7851.09
ORD109353,2023-04-22,BetaPad Pro,Tablets,Central,Indore,Consumer,47421.1,1,47421.1,12623.26
ORD109354,2023-10-03,SmartWatch S,Wearables,North,Delhi,Small Business,18547.92,2,37095.84,12711.72
ORD109355,2023-06-07,4KTV,TVs,West,Pune,Small Business,49813.03,1,49813.03,21009.95
ORD109356,2023-11-28,FitnessBand,Wearables,West,Mumbai,Corporate,8966.49,1,8966.49,2218.8
ORD109357,2024-07-30,BetaPad Pro,Tablets,North,Chandigarh,Small Business,30472.23,1,30472.23,10126.43
ORD109358,2023-01-19,AlphaPhone X,Phones,Central,Bhopal,Small Business,28780.28,1,28780.28,10636.6
ORD109359,2024-02-27,SmartWatch S,Wearables,South,Chennai,Corporate,19055.15,1,19055.15,7353.17
ORD109360,2024-11-22,CameraPro,Cameras,East,Bhubaneswar,Consumer,70008.92,1,70008.92,20687.76
ORD109361,2023-07-24,AlphaPhone X,Phones,South,Chennai,Corporate,43215.88,1,43215.88,14310.72
ORD109362,2024-07-04,FitnessBand,Wearables,East,Bhubaneswar,Home Office,331.76,1,331.76,56.19
ORD109363,2023-12-07,SmartWatch S,Wearables,North,Delhi,Home Office,4147.16,1,4147.16,1244.04
ORD109364,2023-02-27,BetaPad Pro,Tablets,South,Mysuru,Consumer,24908.76,2,49817.52,7499.41
ORD109365,2023-05-03,SmartWatch S,Wearables,South,Mysuru,Home Office,15423.3,1,15423.3,4227.85
ORD109366,2024-12-14,DroneX,Drones,Central,Indore,Corporate,43592.62,1,43592.62,7274.42
ORD109367,2024-05-23,SmartWatch S,Wearables,West,Pune,Consumer,29049.65,1,29049.65,11088.71
ORD109368,2023-03-30,CameraPro,Cameras,Central,Bhopal,Small Business,33759.32,2,67518.64,10327.11
ORD109369,2023-05-21,HomeSpeaker,Audio,South,Chennai,Consumer,24750.4,1,24750.4,3920.26
ORD109370,2023-07-21,HomeSpeaker,Audio,East,Bhubaneswar,Home Office,20031.87,1,20031.87,8324.51
ORD109371,2023-01-29,BetaPad Pro,Tablets,West,Mumbai,Home Office,11471.72,1,11471.72,2015.21
ORD109372,2023-08-13,HomeSpeaker,Audio,North,Jaipur,Consumer,22564.88,1,22564.88,8578.91
ORD109373,2024-07-06,DroneX,Drones,West,Pune,Consumer,27206.35,1,27206.35,8914.33
ORD109374,2023-07-23,HomeSpeaker,Audio,West,Mumbai,Small Business,13726.69,2,27453.38,5899.74
ORD109375,2024-06-29,AlphaPhone 11,Phones,West,Goa,Corporate,33876.72,1,33876.72,13284.37
ORD109376,2023-07-17,DroneX,Drones,Central,Indore,Small Business,79224.82,1,79224.82,31293.94
ORD109377,2024-10-29,HomeSpeaker,Audio,Central,Nagpur,Small Business,42603.48,1,42603.48,10986.59
ORD109378,2024-11-21,4KTV,TVs,North,Chandigarh,Corporate,48918.9,1,48918.9,17899.07
ORD109379,2023-04-26,SmartWatch S,Wearables,North,Chandigarh,Home Office,2448.4,1,2448.4,689.97
ORD109380,2023-02-20,HomeSpeaker,Audio,East,Bhubaneswar,Small Business,1764.54,1,1764.54,706.53
ORD109381,2023-10-22,4KTV,TVs,South,Bengaluru,Consumer,31587.0,1,31587.0,6554.43
ORD109382,2023-12-31,FitnessBand,Wearables,South,Mysuru,Consumer,22698.61,1,22698.61,9703.46
ORD109383,2024-07-05,SmartWatch S,Wearables,Central,Nagpur,Corporate,508.05,1,508.05,200.13
ORD109384,2024-07-14,AlphaPhone X,Phones,Central,Bhopal,Corporate,29956.5,3,89869.5,30596.6
ORD109385,2024-12-03,SmartWatch S,Wearables,West,Goa,Home Office,27284.58,1,27284.58,11020.89
ORD109386,2023-11-04,GammaBook,Laptops,North,Chandigarh,Home Office,83741.59,1,83741.59,14245.85
ORD109387,2023-07-10,AlphaPhone X,Phones,East,Patna,Consumer,47266.23,1,47266.23,8969.53
ORD109388,2023-01-22,FitnessBand,Wearables,South,Bengaluru,Home Office,8077.74,1,8077.74,2088.09
ORD109389,2023-05-23,FitnessBand,Wearables,West,Goa,Home Office,24133.78,1,24133.78,8618.2
ORD109390,2024-11-01,HomeSpeaker,Audio,North,Jaipur,Small Business,11803.64,1,11803.64,4183.42
ORD109391,2024-05-14,DroneX,Drones,North,Jaipur,Consumer,36810.79,1,36810.79,10253.0
ORD109392,2024-09-29,GammaBook,Laptops,West,Goa,Small Business,73300.73,1,73300.73,28702.11
ORD109393,2023-08-30,AlphaPhone 11,Phones,East,Patna,Consumer,27360.47,1,27360.47,8386.84
ORD109394,2023-07-17,HomeSpeaker,Audio,North,Delhi,Consumer,5409.55,1,5409.55,1249.82
ORD109395,2024-06-28,DroneX,Drones,North,Delhi,Home Office,48361.18,1,48361.18,12622.43
ORD109396,2024-07-09,CameraPro,Cameras,Central,Nagpur,Small Business,23591.54,1,23591.54,4805.39
ORD109397,2023-10-18,HomeSpeaker,Audio,South,Mysuru,Corporate,6228.77,1,6228.77,1240.43
ORD109398,2023-01-25,HomeSpeaker,Audio,West,Mumbai,Home Office,25474.2,1,25474.2,9293.12
ORD109399,2023-01-12,SmartWatch S,Wearables,Central,Bhopal,Consumer,8227.98,1,8227.98,2432.81
ORD109400,2023-08-14,4KTV,TVs,North,Delhi,Consumer,24793.03,1,24793.03,6889.42
ORD109401,2023-06-06,GammaBook,Laptops,West,Pune,Corporate,91300.31,3,273900.93,112302.85
ORD109402,2024-09-21,4KTV,TVs,North,Chandigarh,Consumer,67949.8,1,67949.8,13896.84
ORD109403,2023-05-05,FitnessBand,Wearables,South,Mysuru,Small Business,13694.73,1,13694.73,2511.31
ORD109404,2024-07-23,DroneX,Drones,North,Jaipur,Home Office,20497.41,1,20497.41,3602.83
ORD109405,2023-07-30,BetaPad Pro,Tablets,North,Jaipur,Small Business,38575.79,2,77151.58,24233.44
ORD109406,2023-08-01,4KTV,TVs,East,Kolkata,Corporate,40378.02,1,40378.02,7367.84
ORD109407,2023-10-26,HomeSpeaker,Audio,South,Chennai,Home Office,825.76,2,1651.52,478.54
ORD109408,2023-03-10,FitnessBand,Wearables,West,Mumbai,Small Business,5485.61,1,5485.61,2228.21
ORD109409,2024-08-06,FitnessBand,Wearables,West,Mumbai,Home Office,12536.41,1,12536.41,2056.85
ORD109410,2024-01-07,CameraPro,Cameras,South,Mysuru,Small Business,61460.95,1,61460.95,9905.66
ORD109411,2024-11-10,SmartWatch S,Wearables,South,Bengaluru,Corporate,17915.55,1,17915.55,3179.61
ORD109412,2024-07-12,AlphaPhone 11,Phones,North,Delhi,Corporate,20987.42,1,20987.42,9264.57
ORD109413,2024-05-17,GammaBook,Laptops,South,Mysuru,Small Business,43119.0,1,43119.0,14044.37
ORD109414,2023-02-02,4KTV,TVs,West,Pune,Consumer,44859.02,1,44859.02,13056.65
ORD109415,2024-04-19,BetaPad Pro,Tablets,East,Bhubaneswar,Corporate,31703.0,1,31703.0,11350.39
ORD109416,2023-04-20,SmartWatch S,Wearables,West,Pune,Corporate,10946.07,1,10946.07,4765.58
ORD109417,2023-08-02,SmartWatch S,Wearables,Central,Nagpur,Home Office,6336.81,1,6336.81,2096.8
ORD109418,2023-03-12,SmartWatch S,Wearables,Central,Bhopal,Home Office,19965.43,1,19965.43,8946.89
ORD109419,2023-01-30,DroneX,Drones,North,Chandigarh,Corporate,68524.21,1,68524.21,13517.6
ORD109420,2024-09-09,HomeSpeaker,Audio,Central,Bhopal,Home Office,10098.96,1,10098.96,4264.77
ORD109421,2023-10-15,AlphaPhone X,Phones,South,Chennai,Home Office,13546.6,2,27093.2,7201.58
ORD109422,2024-03-29,SmartWatch S,Wearables,Central,Nagpur,Consumer,7344.5,1,7344.5,2240.09
ORD109423,2023-01-17,DroneX,Drones,South,Chennai,Corporate,43324.76,1,43324.76,11931.87
ORD109424,2023-07-01,SmartWatch S,Wearables,Central,Indore,Small Business,10746.95,1,10746.95,2422.2
ORD109425,2023-09-18,4KTV,TVs,North,Chandigarh,Corporate,31805.64,1,31805.64,6182.26
ORD109426,2023-08-16,HomeSpeaker,Audio,North,Jaipur,Consumer,6307.02,2,12614.04,5320.44
ORD109427,2024-03-17,SmartWatch S,Wearables,Central,Nagpur,Small Business,449.82,1,449.82,130.42
ORD109428,2023-02-01,GammaBook,Laptops,East,Bhubaneswar,Consumer,67457.8,1,67457.8,17540.56
ORD109429,2023-09-20,BetaPad Pro,Tablets,Central,Indore,Consumer,43077.44,1,43077.44,15718.41
ORD109430,2023-07-01,DroneX,Drones,West,Pune,Small Business,31912.71,1,31912.71,12787.75
ORD109431,2024-04-22,4KTV,TVs,Central,Indore,Home Office,33488.89,1,33488.89,12163.84
ORD109432,2023-12-10,BetaPad Pro,Tablets,East,Kolkata,Consumer,4898.6,2,9797.2,3419.45
ORD109433,2023-01-09,BetaPad Pro,Tablets,South,Hyderabad,Home Office,30883.11,1,30883.11,4938.67
ORD109434,2023-04-27,CameraPro,Cameras,East,Bhubaneswar,Home Office,49058.65,1,49058.65,11935.86
ORD109435,2023-12-22,GammaBook,Laptops,Central,Bhopal,Home Office,79156.69,1,79156.69,34073.29
ORD109436,2024-08-09,AlphaPhone 11,Phones,West,Goa,Home Office,32017.63,1,32017.63,5430.46
ORD109437,2023-04-16,GammaBook,Laptops,Central,Bhopal,Corporate,61572.87,1,61572.87,13976.5
ORD109438,2023-02-25,4KTV,TVs,East,Kolkata,Small Business,45659.7,1,45659.7,7868.28
ORD109439,2024-06-05,AlphaPhone 11,Phones,East,Bhubaneswar,Home Office,32232.84,1,32232.84,5325.69
ORD109440,2023-01-24,HomeSpeaker,Audio,West,Goa,Consumer,4756.37,1,4756.37,859.9
ORD109441,2024-02-08,4KTV,TVs,East,Patna,Corporate,40495.74,1,40495.74,8855.5
ORD109442,2023-11-22,GammaBook,Laptops,East,Bhubaneswar,Home Office,80992.08,1,80992.08,20047.24
ORD109443,2023-02-19,AlphaPhone 11,Phones,North,Chandigarh,Corporate,30719.03,1,30719.03,9590.02
ORD109444,2023-03-16,HomeSpeaker,Audio,North,Delhi,Home Office,24756.91,1,24756.91,10598.94
ORD109445,2023-04-29,BetaPad Pro,Tablets,North,Delhi,Consumer,9298.73,1,9298.73,1771.31
ORD109446,2024-12-30,AlphaPhone 11,Phones,West,Mumbai,Home Office,26039.48,1,26039.48,5609.43
ORD109447,2024-08-08,BetaPad Pro,Tablets,North,Delhi,Consumer,44052.28,1,44052.28,8881.15
ORD109448,2024-04-07,AlphaPhone 11,Phones,West,Mumbai,Corporate,18987.02,1,18987.02,3169.19
ORD109449,2024-10-25,4KTV,TVs,Central,Indore,Corporate,39139.11,1,39139.11,15453.95
ORD109450,2024-10-08,AlphaPhone 11,Phones,North,Chandigarh,Corporate,26642.55,1,26642.55,10587.28
ORD109451,2024-07-19,BetaPad Pro,Tablets,North,Delhi,Consumer,30588.01,1,30588.01,11291.26
ORD109452,2024-08-03,BetaPad Pro,Tablets,East,Kolkata,Small Business,23955.32,2,47910.64,9322.12
ORD109453,2023-07-16,AlphaPhone 11,Phones,West,Goa,Consumer,13571.48,1,13571.48,6097.48
ORD109454,2024-08-28,BetaPad Pro,Tablets,East,Bhubaneswar,Home Office,34288.99,1,34288.99,8654.35
ORD109455,2024-12-02,HomeSpeaker,Audio,West,Mumbai,Home Office,5683.58,1,5683.58,1537.27
ORD109456,2023-03-30,BetaPad Pro,Tablets,North,Chandigarh,Home Office,38085.39,1,38085.39,15059.71
ORD109457,2024-06-21,CameraPro,Cameras,Central,Indore,Small Business,32161.13,1,32161.13,7919.39
ORD109458,2024-03-28,SmartWatch S,Wearables,East,Patna,Corporate,2963.07,1,2963.07,982.52
ORD109459,2024-08-07,AlphaPhone X,Phones,West,Goa,Corporate,22661.39,2,45322.78,8266.48
ORD109460,2024-11-06,4KTV,TVs,West,Pune,Small Business,26662.75,1,26662.75,7257.87
ORD109461,2024-08-24,DroneX,Drones,North,Chandigarh,Home Office,59699.39,1,59699.39,17720.76
ORD109462,2024-11-07,CameraPro,Cameras,Central,Bhopal,Corporate,48495.16,1,48495.16,17048.43
ORD109463,2024-02-11,AlphaPhone 11,Phones,West,Mumbai,Corporate,15143.44,1,15143.44,6422.82
ORD109464,2024-10-18,DroneX,Drones,South,Chennai,Home Office,39702.12,1,39702.12,10454.4
ORD109465,2024-05-18,HomeSpeaker,Audio,North,Delhi,Consumer,26001.52,1,26001.52,5341.94
ORD109466,2023-04-28,SmartWatch S,Wearables,West,Goa,Consumer,18293.19,1,18293.19,6952.18
ORD109467,2023-10-20,GammaBook,Laptops,West,Goa,Corporate,70297.27,1,70297.27,29747.85
ORD109468,2024-04-03,HomeSpeaker,Audio,Central,Bhopal,Corporate,8033.55,1,8033.55,3101.55
ORD109469,2023-05-16,FitnessBand,Wearables,East,Patna,Consumer,2505.88,1,2505.88,718.68
ORD109470,2023-12-04,FitnessBand,Wearables,East,Kolkata,Small Business,14850.08,1,14850.08,5695.99
ORD109471,2024-02-01,CameraPro,Cameras,East,Bhubaneswar,Small Business,47578.16,1,47578.16,11089.93
ORD109472,2024-02-23,BetaPad Pro,Tablets,Central,Bhopal,Small Business,18556.8,1,18556.8,4224.75
ORD109473,2024-02-14,BetaPad Pro,Tablets,South,Mysuru,Corporate,12004.61,1,12004.61,5013.85
ORD109474,2024-01-03,GammaBook,Laptops,South,Chennai,Corporate,56810.93,1,56810.93,23143.14
ORD109475,2024-05-11,GammaBook,Laptops,South,Hyderabad,Corporate,57270.49,1,57270.49,24200.15
ORD109476,2023-01-02,SmartWatch S,Wearables,East,Bhubaneswar,Corporate,16662.51,1,16662.51,6916.03
ORD109477,2023-04-10,DroneX,Drones,North,Delhi,Corporate,37482.21,1,37482.21,11506.68
ORD109478,2024-08-06,DroneX,Drones,West,Mumbai,Home Office,62483.17,1,62483.17,12437.57
ORD109479,2023-11-22,GammaBook,Laptops,Central,Nagpur,Corporate,70196.92,1,70196.92,22926.04
ORD109480,2024-03-04,HomeSpeaker,Audio,East,Bhubaneswar,Small Business,1624.93,1,1624.93,418.23
ORD109481,2024-05-16,CameraPro,Cameras,West,Goa,Corporate,55424.12,1,55424.12,15327.49
ORD109482,2024-01-15,4KTV,TVs,West,Goa,Consumer,29035.12,1,29035.12,12202.12
ORD109483,2024-08-06,AlphaPhone X,Phones,South,Bengaluru,Home Office,38843.0,1,38843.0,11512.23
ORD109484,2024-03-17,FitnessBand,Wearables,Central,Bhopal,Consumer,10816.03,1,10816.03,4045.42
ORD109485,2024-12-06,AlphaPhone X,Phones,North,Chandigarh,Home Office,41994.92,1,41994.92,7842.73
ORD109486,2023-04-24,AlphaPhone 11,Phones,Central,Nagpur,Corporate,41940.31,1,41940.31,10867.68
ORD109487,2024-06-17,DroneX,Drones,North,Jaipur,Consumer,42682.78,1,42682.78,16852.17
ORD109488,2023-10-16,FitnessBand,Wearables,North,Delhi,Corporate,13879.4,1,13879.4,5033.54
ORD109489,2024-01-04,AlphaPhone X,Phones,Central,Indore,Small Business,76845.64,1,76845.64,23160.55
ORD109490,2023-07-09,AlphaPhone 11,Phones,North,Delhi,Home Office,24048.35,1,24048.35,8851.66
ORD109491,2023-06-12,SmartWatch S,Wearables,East,Kolkata,Small Business,53885.83,1,53885.83,12331.66
ORD109492,2023-12-23,SmartWatch S,Wearables,Central,Nagpur,Consumer,20062.11,1,20062.11,8161.59
ORD109493,2023-10-25,BetaPad Pro,Tablets,East,Kolkata,Small Business,35560.8,3,106682.4,42743.63
ORD109494,2023-07-07,4KTV,TVs,Central,Bhopal,Small Business,58248.23,1,58248.23,11182.95
ORD109495,2024-08-22,BetaPad Pro,Tablets,West,Pune,Consumer,24627.33,1,24627.33,10041.66
ORD109496,2023-04-09,4KTV,TVs,North,Jaipur,Small Business,36612.95,1,36612.95,16450.72
ORD109497,2024-09-11,CameraPro,Cameras,West,Mumbai,Corporate,36662.83,1,36662.83,15542.12
ORD109498,2024-08-04,FitnessBand,Wearables,Central,Bhopal,Home Office,13866.4,1,13866.4,5486.91
ORD109499,2024-01-19,BetaPad Pro,Tablets,East,Kolkata,Corporate,36992.69,1,36992.69,13117.92
ORD109500,2024-04-03,DroneX,Drones,South,Chennai,Corporate,63860.05,2,127720.1,37527.51
ORD109501,2023-11-03,4KTV,TVs,East,Patna,Small Business,35757.23,1,35757.23,8507.59
ORD109502,2023-11-07,HomeSpeaker,Audio,North,Delhi,Corporate,5482.29,1,5482.29,2139.83
ORD109503,2023-01-06,AlphaPhone 11,Phones,Central,Nagpur,Corporate,38633.07,1,38633.07,14698.03
ORD109504,2024-05-02,HomeSpeaker,Audio,North,Jaipur,Home Office,9573.22,1,9573.22,4059.29
ORD109505,2023-02-14,SmartWatch S,Wearables,West,Goa,Home Office,10674.04,1,10674.04,2528.4
ORD109506,2023-02-11,4KTV,TVs,West,Goa,Home Office,29639.19,1,29639.19,8085.44
ORD109507,2023-07-15,AlphaPhone 11,Phones,South,Hyderabad,Corporate,40518.41,1,40518.41,15186.57
ORD109508,2024-11-26,AlphaPhone X,Phones,East,Bhubaneswar,Small Business,48409.93,1,48409.93,20248.97
ORD109509,2024-09-06,DroneX,Drones,North,Jaipur,Home Office,62249.43,1,62249.43,9763.87
ORD109510,2024-12-29,DroneX,Drones,Central,Indore,Consumer,69207.74,1,69207.74,22754.81
ORD109511,2024-12-19,4KTV,TVs,East,Bhubaneswar,Consumer,43935.94,1,43935.94,9587.21
ORD109512,2024-12-24,4KTV,TVs,South,Bengaluru,Corporate,23090.86,1,23090.86,6579.98
ORD109513,2023-08-03,SmartWatch S,Wearables,West,Mumbai,Consumer,15793.85,1,15793.85,4822.68
ORD109514,2023-03-15,HomeSpeaker,Audio,North,Delhi,Home Office,12350.55,1,12350.55,3840.11
ORD109515,2023-05-20,AlphaPhone X,Phones,South,Bengaluru,Corporate,50326.91,1,50326.91,15363.57
ORD109516,2023-02-23,FitnessBand,Wearables,North,Jaipur,Home Office,4634.65,1,4634.65,1275.18
ORD109517,2023-08-02,HomeSpeaker,Audio,North,Chandigarh,Corporate,16333.42,1,16333.42,4148.57
ORD109518,2024-10-09,GammaBook,Laptops,South,Chennai,Small Business,97989.5,1,97989.5,24248.83
ORD109519,2024-11-05,AlphaPhone 11,Phones,South,Chennai,Consumer,29972.41,1,29972.41,9249.08
ORD109520,2024-10-25,4KTV,TVs,North,Chandigarh,Small Business,67965.89,1,67965.89,21363.34
ORD109521,2024-02-06,SmartWatch S,Wearables,West,Goa,Corporate,18197.43,1,18197.43,7946.71
ORD109522,2024-08-31,AlphaPhone 11,Phones,West,Mumbai,Corporate,21989.96,1,21989.96,5618.4
ORD109523,2024-01-26,DroneX,Drones,South,Hyderabad,Corporate,52265.75,1,52265.75,21709.89
ORD109524,2023-07-20,HomeSpeaker,Audio,North,Delhi,Home Office,3539.63,1,3539.63,666.03
ORD109525,2024-06-12,GammaBook,Laptops,West,Pune,Small Business,73741.67,1,73741.67,13663.53
ORD109526,2023-02-08,GammaBook,Laptops,East,Kolkata,Corporate,52163.06,1,52163.06,22340.52
ORD109527,2024-11-16,HomeSpeaker,Audio,South,Bengaluru,Corporate,9823.64,1,9823.64,1794.02
ORD109528,2023-04-25,DroneX,Drones,West,Pune,Home Office,21020.18,2,42040.36,14258.14
ORD109529,2023-10-12,GammaBook,Laptops,East,Bhubaneswar,Corporate,86700.4,1,86700.4,21090.74
ORD109530,2024-06-26,AlphaPhone 11,Phones,North,Delhi,Small Business,15928.55,1,15928.55,4780.13
ORD109531,2023-07-11,GammaBook,Laptops,West,Goa,Consumer,64170.71,1,64170.71,19464.19
